time_stamp,value,onset_s,block,trial
333936.70455653884,resp_False,849.0728313642903,,
333936.7045905388,corr_True,849.0728653642582,,
333936.70459573885,trial_25_end,849.0728705642978,,
333936.70461093885,main_block_3_trial_26_on,849.0728857642971,3.0,26.0
333939.27672263794,resp_True,851.644997463387,,
333939.276751238,corr_True,851.6450260634301,,
333939.276759938,rt_0.566,851.6450347634382,,
333939.27676363796,trial_26_end,851.6450384634081,,
333939.27680963796,main_block_3_trial_27_on,851.6450844634091,3.0,27.0
333942.2828509369,resp_False,854.6511257623788,,
333942.2828863369,corr_False,854.6511611623573,,
333942.2828920369,trial_27_end,854.6511668623425,,
333942.2829076369,main_block_3_trial_28_on,854.6511824623449,3.0,28.0
333945.28840703587,resp_False,857.656681861321,,
333945.28844103584,corr_True,857.6567158612888,,
333945.2884461359,trial_28_end,857.6567209613277,,
333945.2884618359,main_block_3_trial_29_on,857.6567366613308,3.0,29.0
333948.29556403484,resp_False,860.6638388602878,,
333948.2955987348,corr_True,860.663873560261,,
333948.2956044348,trial_29_end,860.6638792602462,,
333948.2956209348,main_block_3_trial_30_on,860.6638957602554,3.0,30.0
333951.3029630337,resp_False,863.6712378591765,,
333951.3029974337,corr_True,863.6712722591474,,
333951.3030030337,trial_30_end,863.6712778591318,,
333951.3030202337,main_block_3_trial_31_on,863.6712950591464,3.0,31.0
333954.30874803266,resp_False,866.6770228581154,,
333954.30878403265,corr_True,866.6770588580985,,
333954.3087891327,trial_31_end,866.6770639581373,,
333954.30880843266,main_block_3_trial_32_on,866.6770832581096,3.0,32.0
333956.6591686318,resp_True,869.0274434572784,,
333956.6592051319,corr_True,869.0274799573235,,
333956.6592125319,rt_0.344,869.0274873573217,,
333956.65921623184,trial_32_end,869.0274910572916,,
333956.65924243187,main_block_3_trial_33_on,869.0275172573165,3.0,33.0
333959.032975531,resp_True,871.4012503564591,,
333959.03300963104,corr_True,871.4012844564859,,
333959.033016231,rt_0.368,871.4012910564779,,
333959.03301993106,trial_33_end,871.4012947565061,,
333959.03304253105,main_block_3_trial_34_on,871.4013173565036,3.0,34.0
333961.4659708302,resp_True,873.8342456556275,,
333961.46599943016,corr_True,873.8342742556124,,
333961.46600613015,rt_0.427,873.8342809556052,,
333961.4660097302,trial_34_end,873.8342845556326,,
333961.46603643015,main_block_3_trial_35_on,873.8343112556031,3.0,35.0
333964.4735655291,resp_False,876.8418403545511,,
333964.47360002913,corr_True,876.841874854581,,
333964.4736052291,trial_35_end,876.8418800545624,,
333964.4736207291,main_block_3_trial_36_on,876.841895554564,3.0,36.0
333967.4806262281,resp_False,879.8489010535413,,
333967.48068292806,corr_False,879.8489577535074,,
333967.48068862804,trial_36_end,879.8489634534926,,
333967.4807083281,main_block_3_trial_37_on,879.8489831535262,3.0,37.0
333970.488121727,resp_False,882.8563965524663,,
333970.48815572704,corr_True,882.8564305524924,,
333970.488160727,trial_37_end,882.8564355524722,,
333970.488176427,main_block_3_trial_38_on,882.8564512524754,3.0,38.0
333973.495990426,resp_False,885.8642652514391,,
333973.49602572597,corr_True,885.8643005514168,,
333973.49603132595,trial_38_end,885.8643061514013,,
333973.49604702595,main_block_3_trial_39_on,885.8643218514044,3.0,39.0
333976.50300792494,resp_False,888.8712827503914,,
333976.5030417249,corr_True,888.8713165503577,,
333976.50304722495,trial_39_end,888.8713220503996,,
333976.5030631249,main_block_3_trial_40_on,888.8713379503461,3.0,40.0
333979.50919402385,resp_False,891.8774688492995,,
333979.5092286239,corr_True,891.8775034493301,,
333979.50923362386,trial_40_end,891.87750844931,,
333979.5092504239,main_block_3_trial_41_on,891.8775252493215,3.0,41.0
333982.51545212284,resp_False,894.8837269482901,,
333982.51548282284,corr_True,894.8837576482911,,
333982.5154876228,trial_41_end,894.8837624482694,,
333982.5155025228,main_block_3_trial_42_on,894.8837773482664,3.0,42.0
333985.023991822,resp_True,897.3922666474245,,
333985.02401972195,corr_True,897.3922945474042,,
333985.02402612194,rt_0.502,897.3923009473947,,
333985.024029922,trial_42_end,897.3923047474236,,
333985.02405532193,main_block_3_trial_43_on,897.3923301473842,3.0,43.0
333988.0282866209,resp_False,900.3965614463668,,
333988.0283224209,corr_True,900.3965972463484,,
333988.0283313209,trial_43_end,900.396606146358,,
333988.0283500209,main_block_3_trial_44_on,900.3966248463257,3.0,44.0
333991.03489571984,resp_False,903.4031705452944,,
333991.03492631984,corr_True,903.4032011452946,,
333991.0349314199,trial_44_end,903.4032062453334,,
333991.03494801983,main_block_3_trial_45_on,903.4032228452852,3.0,45.0
333994.0419096188,resp_False,906.4101844442775,,
333994.0419439188,corr_True,906.4102187442477,,
333994.0419493188,trial_45_end,906.4102241442306,,
333994.0419659188,main_block_3_trial_46_on,906.4102407442406,3.0,46.0
333996.49945931794,resp_True,908.867734143394,,
333996.49949221796,corr_True,908.8677670434117,,
333996.49949861795,rt_0.450,908.8677734434023,,
333996.49950381793,trial_46_end,908.8677786433836,,
333996.4995312179,main_block_3_trial_47_on,908.8678060433595,3.0,47.0
333998.8501004171,resp_True,911.2183752425481,,
333998.85013631714,corr_True,911.2184111425886,,
333998.8501427171,rt_0.343,911.2184175425791,,
333998.8501465171,trial_47_end,911.2184213425498,,
333998.85015151714,main_block_3_end,911.2184263425879,,
333998.8501561171,main_block_3_accuracy_0.94,911.2184309425647,,
334062.5336953949,"question_How_focused_did_you_feel?
(1_=_not_at_all,_5_=_very_focused)_resp_3",974.9019702203223,,
334065.6867248938,"question_How_difficult_was_this_block?
(1_=_very_easy,_5_=_very_hard)_resp_2",978.0549997192575,,
334066.7621278934,"question_Did_you_understand_the_task?
(y_=_yes,_n_=_no)_resp_y",979.1304027188453,,
334067.6847592931,"question_Do_you_feel_ready_to_continue?
(y_=_yes,_n_=_no)_resp_y",980.0530341185513,,
334072.22999739146,main_block_4_start,984.5982722169138,,
334072.2300304914,"sequence_A,Q,I,O,D,R,D,L,D,E,R,A,Y,W,M,W,B,P,H,P,H,L,H,A,V,A,R,A,R,M,B,B,B,V,B,V,B,D,K,S,K,P,K,F,J,B,Y,O",984.5983053168748,,
334072.2300447915,"targets_6,8,15,19,20,22,25,27,28,32,34,35,36,40,42",984.5983196169254,,
334072.23462769145,main_block_4_trial_0_on,984.6029025168973,4.0,0.0
334075.2418653904,resp_False,987.6101402158383,,
334075.2418977904,corr_True,987.6101726158522,,
334075.2419029904,trial_0_end,987.6101778158336,,
334075.2419187904,main_block_4_trial_1_on,987.6101936158375,4.0,1.0
334078.2492861893,resp_False,990.6175610147766,,
334078.24933658936,corr_True,990.6176114148111,,
334078.24934188934,trial_1_end,990.6176167147933,,
334078.24935898936,main_block_4_trial_2_on,990.617633814807,4.0,2.0
334081.2555881883,resp_False,993.6238630137523,,
334081.2556213883,corr_True,993.6238962137722,,
334081.2556273883,trial_2_end,993.6239022137597,,
334081.25564608834,main_block_4_trial_3_on,993.6239209137857,4.0,3.0
334084.2633050873,resp_False,996.6315799127333,,
334084.26333958725,corr_True,996.631614412705,,
334084.26334558724,trial_3_end,996.6316204126924,,
334084.26336248725,main_block_4_trial_4_on,996.6316373127047,4.0,4.0
334087.2691582862,resp_False,999.6374331116676,,
334087.2691889862,corr_True,999.6374638116686,,
334087.2691940862,trial_4_end,999.6374689116492,,
334087.2692090862,main_block_4_trial_5_on,999.637483911647,4.0,5.0
334090.27543778514,resp_False,1002.6437126105884,,
334090.27547808515,corr_True,1002.6437529106042,,
334090.27548338514,trial_5_end,1002.6437582105864,,
334090.27550088515,main_block_4_trial_6_on,1002.6437757106032,4.0,6.0
334092.85493758426,resp_True,1005.2232124097063,,
334092.85496808426,corr_True,1005.2232429097057,,
334092.85497448425,rt_0.572,1005.2232493096963,,
334092.8549780842,trial_6_end,1005.2232529096655,,
334092.8550094842,main_block_4_trial_7_on,1005.2232843096717,4.0,7.0
334095.8615391832,resp_False,1008.229814008635,,
334095.8615713832,corr_True,1008.2298462086474,,
334095.8615768832,trial_7_end,1008.229851708631,,
334095.8615931832,main_block_4_trial_8_on,1008.2298680086387,4.0,8.0
334098.86864188215,resp_False,1011.2369167075958,,
334098.8686755821,corr_False,1011.2369504075614,,
334098.86868088215,trial_8_end,1011.2369557076017,,
334098.86869738216,main_block_4_trial_9_on,1011.236972207611,4.0,9.0
334101.87473758106,resp_False,1014.243012406514,,
334101.8747731811,corr_True,1014.2430480065523,,
334101.8747781811,trial_9_end,1014.2430530065321,,
334101.8747943811,main_block_4_trial_10_on,1014.2430692065391,4.0,10.0
334104.87931738,resp_False,1017.2475922054728,,
334104.87935228006,corr_True,1017.2476271055057,,
334104.87935718003,trial_10_end,1017.2476320054848,,
334104.87937268004,main_block_4_trial_11_on,1017.2476475054864,4.0,11.0
334107.88600507897,resp_False,1020.2542799044168,,
334107.886041479,corr_True,1020.2543163044611,,
334107.886046679,trial_11_end,1020.2543215044425,,
334107.886064979,main_block_4_trial_12_on,1020.2543398044654,4.0,12.0
334110.89301207796,resp_False,1023.2612869034056,,
334110.89307057793,corr_True,1023.2613454033853,,
334110.89307897794,trial_12_end,1023.2613538033911,,
334110.89310557797,main_block_4_trial_13_on,1023.261380403419,4.0,13.0
334113.8995587769,resp_False,1026.2678336023237,,
334113.8995926769,corr_True,1026.267867502349,,
334113.8995979769,trial_13_end,1026.267872802331,,
334113.8996128769,main_block_4_trial_14_on,1026.2678877023282,4.0,14.0
334116.90601537586,resp_False,1029.2742902013124,,
334116.90605117584,corr_True,1029.274326001294,,
334116.9060560758,trial_14_end,1029.274330901273,,
334116.90607267583,main_block_4_trial_15_on,1029.274347501283,4.0,15.0
334119.5167349749,resp_True,1031.885009800375,,
334119.5167633749,corr_True,1031.8850382003584,,
334119.5167717749,rt_0.603,1031.8850466003641,,
334119.51677547494,trial_15_end,1031.8850503003923,,
334119.5168031749,main_block_4_trial_16_on,1031.8850780003704,4.0,16.0
334122.5247087739,resp_False,1034.892983599333,,
334122.52474247385,corr_True,1034.8930172992987,,
334122.5247475739,trial_16_end,1034.8930223993375,,
334122.5247639739,main_block_4_trial_17_on,1034.893038799346,4.0,17.0
334125.5308054728,resp_False,1037.899080298259,,
334125.53084927285,corr_True,1037.8991240983014,,
334125.53085507284,trial_17_end,1037.8991298982874,,
334125.53087197285,main_block_4_trial_18_on,1037.8991467982996,4.0,18.0
334128.53713487176,resp_False,1040.9054096972104,,
334128.5371706718,corr_True,1040.9054454972502,,
334128.5371759718,trial_18_end,1040.9054507972323,,
334128.5371936718,main_block_4_trial_19_on,1040.9054684972507,4.0,19.0
334131.5432502707,resp_False,1043.9115250961622,,
334131.5432829707,corr_False,1043.9115577961784,,
334131.5432881707,trial_19_end,1043.9115629961598,,
334131.5433038707,main_block_4_trial_20_on,1043.911578696163,4.0,20.0
334133.55082737,resp_True,1045.9191021954757,,
334133.55085707,corr_True,1045.919131895469,,
334133.55086677003,rt_0.000,1045.9191415954847,,
334133.55087257,trial_20_end,1045.9191473954706,,
334133.55089577,main_block_4_trial_21_on,1045.9191705954727,4.0,21.0
334136.55957026896,resp_False,1048.9278450944112,,
334136.559610469,corr_True,1048.9278852944262,,
334136.55961566896,trial_21_end,1048.9278904944076,,
334136.55963086896,main_block_4_trial_22_on,1048.927905694407,4.0,22.0
334138.9951304681,resp_True,1051.3634052935522,,
334138.9951619681,corr_True,1051.3634367935592,,
334138.9951692681,rt_0.429,1051.3634440935566,,
334138.99517286813,trial_22_end,1051.363447693584,,
334138.9951989681,main_block_4_trial_23_on,1051.36347379355,4.0,23.0
334142.00202426704,resp_False,1054.370299092494,,
334142.0020590671,corr_True,1054.370333892526,,
334142.00206406706,trial_23_end,1054.370338892506,,
334142.00208016706,main_block_4_trial_24_on,1054.3703549925121,4.0,24.0
334145.01048406604,resp_False,1057.3787588914856,,
334145.010520366,corr_True,1057.378795191471,,
334145.010525666,trial_24_end,1057.3788004914531,,
334145.01054486603,main_block_4_trial_25_on,1057.378819691483,4.0,25.0
334147.4244943652,resp_True,1059.7927691906225,,
334147.4245235652,corr_True,1059.7927983906702,,
334147.4245305652,rt_0.409,1059.7928053906653,,
334147.4245343652,trial_25_end,1059.792809190636,,
334147.4245612652,main_block_4_trial_26_on,1059.7928360906662,4.0,26.0
334150.4302108642,resp_False,1062.7984856896219,,
334150.43024516414,corr_True,1062.798519989592,,
334150.4302503641,trial_26_end,1062.7985251895734,,
334150.4302653642,main_block_4_trial_27_on,1062.7985401896294,4.0,27.0
334152.8216279633,resp_True,1065.1899027887266,,
334152.8216588633,corr_True,1065.189933688729,,
334152.8216660633,rt_0.384,1065.1899408887257,,
334152.8216696633,trial_27_end,1065.189944488753,,
334152.8217081633,main_block_4_trial_28_on,1065.1899829887552,4.0,28.0
334155.74070186226,resp_True,1068.1089766877121,,
334155.7407306623,corr_True,1068.1090054877568,,
334155.7407386623,rt_0.911,1068.1090134877595,,
334155.7407429623,trial_28_end,1068.109017787734,,
334155.7407913623,main_block_4_trial_29_on,1068.1090661877533,4.0,29.0
334158.74808566127,resp_False,1071.116360486718,,
334158.74812116125,corr_True,1071.1163959866972,,
334158.74812756124,trial_29_end,1071.1164023866877,,
334158.74814386124,main_block_4_trial_30_on,1071.1164186866954,4.0,30.0
334161.7543948602,resp_False,1074.122669685632,,
334161.7544304602,corr_True,1074.1227052856702,,
334161.7544359602,trial_30_end,1074.122710785654,,
334161.7544520602,main_block_4_trial_31_on,1074.12272688566,4.0,31.0
334164.44703805924,resp_True,1076.8153128846898,,
334164.44706945925,corr_False,1076.815344284696,,
334164.44707635924,rt_0.689,1076.8153511846904,,
334164.44708015927,trial_31_end,1076.8153549847193,,
334164.44710735924,main_block_4_trial_32_on,1076.8153821846936,4.0,32.0
334167.01607735833,resp_True,1079.3843521837844,,
334167.01611115836,corr_True,1079.384385983809,,
334167.01611865836,rt_0.565,1079.3843934838078,,
334167.0161223583,trial_32_end,1079.3843971837778,,
334167.01615375833,main_block_4_trial_33_on,1079.384428583784,4.0,33.0
334170.02336715726,resp_False,1082.3916419827146,,
334170.0234013573,corr_True,1082.3916761827422,,
334170.0234064573,trial_33_end,1082.3916812827229,,
334170.0234224573,main_block_4_trial_34_on,1082.3916972827283,4.0,34.0
334172.5771924564,resp_True,1084.9454672818538,,
334172.57723455643,corr_True,1084.9455093818833,,
334172.5772413564,rt_0.546,1084.9455161818769,,
334172.5772450564,trial_34_end,1084.9455198818468,,
334172.5772690564,main_block_4_trial_35_on,1084.945543881855,4.0,35.0
334175.02926335554,resp_True,1087.3975381809869,,
334175.02930535557,corr_True,1087.3975801810157,,
334175.02931275556,rt_0.445,1087.3975875810138,,
334175.02931685554,trial_35_end,1087.3975916809868,,
334175.0293459555,main_block_4_trial_36_on,1087.3976207809756,4.0,36.0
334177.3834551547,resp_True,1089.7517299801693,,
334177.3834863547,corr_True,1089.751761180174,,
334177.3834939547,rt_0.349,1089.7517687801737,,
334177.38349755475,trial_36_end,1089.7517723802011,,
334177.3835246547,main_block_4_trial_37_on,1089.7517994801747,4.0,37.0
334180.3908337537,resp_False,1092.7591085791355,,
334180.39086895366,corr_True,1092.7591437791125,,
334180.39087465365,trial_37_end,1092.7591494790977,,
334180.39089085365,main_block_4_trial_38_on,1092.7591656791046,4.0,38.0
334183.3976265526,resp_False,1095.7659013780649,,
334183.3976584526,corr_True,1095.765933278075,,
334183.3976640526,trial_38_end,1095.7659388780594,,
334183.3976792526,main_block_4_trial_39_on,1095.7659540780587,4.0,39.0
334186.40468195156,resp_False,1098.7729567770148,,
334186.40471885155,corr_True,1098.7729936770047,,
334186.4047254516,trial_39_end,1098.773000277055,,
334186.40474185155,main_block_4_trial_40_on,1098.7730166770052,4.0,40.0
334188.81048605073,resp_True,1101.1787608761806,,
334188.8105127507,corr_True,1101.178787576151,,
334188.8105193507,rt_0.399,1101.1787941761431,,
334188.8105232507,trial_40_end,1101.1787980761728,,
334188.8105479507,main_block_4_trial_41_on,1101.178822776128,4.0,41.0
334191.81655114965,resp_False,1104.1848259750986,,
334191.81658754963,corr_True,1104.1848623750848,,
334191.81659464963,trial_41_end,1104.1848694750806,,
334191.81661104964,main_block_4_trial_42_on,1104.184885875089,4.0,42.0
334194.8237234486,resp_False,1107.1919982740656,,
334194.8237585486,corr_False,1107.1920333740418,,
334194.82376374863,trial_42_end,1107.1920385740814,,
334194.82377964864,main_block_4_trial_43_on,1107.192054474086,4.0,43.0
334197.82983524754,resp_False,1110.19811007299,,
334197.82987584756,corr_True,1110.198150673008,,
334197.82988414756,trial_43_end,1110.198158973013,,
334197.82990484755,main_block_4_trial_44_on,1110.198179672996,4.0,44.0
334200.8373595465,resp_False,1113.2056343719596,,
334200.8373960465,corr_True,1113.2056708719465,,
334200.83740204654,trial_44_end,1113.2056768719922,,
334200.8374192465,main_block_4_trial_45_on,1113.2056940719485,4.0,45.0
334203.84433594544,resp_False,1116.21261077089,,
334203.8443720455,corr_True,1116.212646870932,,
334203.8443788455,trial_45_end,1116.2126536709256,,
334203.8443966455,main_block_4_trial_46_on,1116.2126714709448,4.0,46.0
334206.8512245444,resp_False,1119.2194993698504,,
334206.8512587444,corr_True,1119.219533569878,,
334206.8512635444,trial_46_end,1119.2195383698563,,
334206.8512790444,main_block_4_trial_47_on,1119.219553869858,4.0,47.0
334209.8576431434,resp_False,1122.2259179688408,,
334209.8576789434,corr_True,1122.2259537688224,,
334209.85768394335,trial_47_end,1122.2259587688022,,
334209.8576888434,main_block_4_end,1122.2259636688395,,
334209.8576968434,main_block_4_accuracy_0.92,1122.2259716688422,,
334272.5219538215,"question_How_focused_did_you_feel?
(1_=_not_at_all,_5_=_very_focused)_resp_2",1184.8902286469238,,
334275.06227912055,"question_How_difficult_was_this_block?
(1_=_very_easy,_5_=_very_hard)_resp_2",1187.4305539460038,,
334277.8937538196,"question_Did_you_understand_the_task?
(y_=_yes,_n_=_no)_resp_y",1190.2620286450256,,
334278.8850196192,"question_Do_you_feel_ready_to_continue?
(y_=_yes,_n_=_no)_resp_y",1191.253294444643,,
334283.9759605175,main_block_5_start,1196.3442353429273,,
334283.9759923175,"sequence_R,R,Z,Z,H,V,V,V,T,T,C,J,H,H,E,R,Y,Y,Y,Q,Q,Z,J,P,P,D,R,R,R,H,M,D,B,D,M,V,Z,J,J,P,P,P,B,Y,Q,S,F,O",1196.3442671429366,,
334283.97600541747,"targets_1,3,6,7,9,13,17,18,20,24,27,28,38,40,41",1196.34428024292,,
334283.98049931746,main_block_5_trial_0_on,1196.3487741429126,5.0,0.0
334286.9877603164,resp_False,1199.3560351418564,,
334286.9877935164,corr_True,1199.3560683418764,,
334286.9877993164,trial_0_end,1199.3560741418623,,
334286.9878163164,main_block_5_trial_1_on,1199.3560911418754,5.0,1.0
334289.36622651556,resp_True,1201.7345013410086,,
334289.36625461554,corr_True,1201.7345294409897,,
334289.36626151553,rt_0.374,1201.734536340984,,
334289.36626531556,trial_1_end,1201.734540141013,,
334289.36628831556,main_block_5_trial_2_on,1201.7345631410135,5.0,2.0
334292.3726375145,resp_False,1204.7409123399411,,
334292.3726702145,corr_True,1204.7409450399573,,
334292.3726759145,trial_2_end,1204.7409507399425,,
334292.3726915145,main_block_5_trial_3_on,1204.7409663399449,5.0,3.0
334294.7574450137,resp_True,1207.125719839125,,
334294.7574708137,corr_True,1207.1257456391468,,
334294.7574774137,rt_0.381,1207.1257522391388,,
334294.75748091366,trial_3_end,1207.1257557391073,,
334294.75750511367,main_block_5_trial_4_on,1207.125779939117,5.0,4.0
334297.76407611265,resp_False,1210.1323509381036,,
334297.7641108126,corr_True,1210.1323856380768,,
334297.76411581266,trial_4_end,1210.1323906381149,,
334297.7641322126,main_block_5_trial_5_on,1210.1324070380651,5.0,5.0
334300.77126421157,resp_False,1213.1395390370162,,
334300.7712983116,corr_True,1213.139573137043,,
334300.7713042116,trial_5_end,1213.1395790370298,,
334300.7713199116,main_block_5_trial_6_on,1213.139594737033,5.0,6.0
334303.1060965108,resp_True,1215.4743713362259,,
334303.1061230108,corr_True,1215.474397836253,,
334303.1061295108,rt_0.331,1215.4744043362443,,
334303.10613311076,trial_6_end,1215.4744079362135,,
334303.1061599108,main_block_5_trial_7_on,1215.474434736243,5.0,7.0
334305.49837050994,resp_True,1217.8666453353944,,
334305.49839990993,corr_True,1217.8666747353855,,
334305.49840621,rt_0.387,1217.8666810354334,,
334305.49840980995,trial_7_end,1217.8666846354026,,
334305.49843910994,main_block_5_trial_8_on,1217.866713935393,5.0,8.0
334308.5043475089,resp_False,1220.8726223343401,,
334308.5043808089,corr_True,1220.8726556343609,,
334308.5043864089,trial_8_end,1220.8726612343453,,
334308.5044020089,main_block_5_trial_9_on,1220.8726768343477,5.0,9.0
334310.85179600806,resp_True,1223.220070833515,,
334310.85182680807,corr_True,1223.2201016335166,,
334310.85183340806,rt_0.343,1223.2201082335087,,
334310.851836808,trial_9_end,1223.2201116334763,,
334310.85186270805,main_block_5_trial_10_on,1223.220137533499,5.0,10.0
334313.857846107,resp_False,1226.2261209324352,,
334313.857880407,corr_True,1226.2261552324635,,
